UserID,total_courses_enrolled,enrollment_frequency,total_spending,avg_spending_per_course,preferred_category,category_diversity,preferred_level,avg_course_rating_enrolled,learning_depth_index,Age,Gender,preferred_category_enc,preferred_level_enc,gender_enc,Cluster,HC_Cluster
U01383,2,2,126.69999999999999,63.349999999999994,Cybersecurity,2,Advanced,3.9,2.0,32,Male,2,0,1,2,3
U01384,2,2,353.26,176.63,Business,2,Advanced,3.3,2.0,23,Female,1,0,0,3,1
U01385,4,4,318.57,79.6425,Data Science,3,Intermediate,2.95,0.5,33,Female,3,2,0,0,0
U01386,1,1,27.94,27.94,Business,1,Beginner,3.5,0.0,16,Male,1,1,1,2,1
U01387,5,5,396.12,79.224,AI/ML,4,Beginner,4.1,0.25,21,Female,0,1,0,0,0
U01388,5,5,445.31,89.062,Cybersecurity,3,Advanced,2.92,1.0,27,Male,2,0,1,3,2
U01389,2,2,217.31,108.655,Cybersecurity,2,Intermediate,4.2,0.0,30,Male,2,2,1,0,2
U01390,2,2,202.85,101.425,Design,2,Advanced,4.05,1.0,33,Female,4,0,0,2,1
U01391,3,3,219.29,73.09666666666666,Business,3,Advanced,4.8,0.5,30,Male,1,0,1,2,2
U01392,2,2,199.8,99.9,Data Science,2,Advanced,3.5,1.0,29,Female,3,0,0,3,1
U01393,5,5,350.0,70.0,Data Science,4,Advanced,3.16,1.5,30,Male,3,0,1,3,2
U01394,4,4,178.39,44.5975,Business,4,Beginner,3.6,0.25,26,Female,1,1,0,2,1
U01395,3,3,304.18,101.39333333333333,AI/ML,3,Intermediate,3.4333333333333336,0.0,31,Male,0,2,1,0,2
U01396,3,3,288.39,96.13,AI/ML,3,Advanced,3.0,1.0,17,Female,0,0,0,3,1
U01397,6,6,465.85,77.64166666666667,Design,4,Intermediate,3.85,0.3333333333333333,28,Male,4,2,1,1,2
U01398,4,4,384.97,96.2425,Cybersecurity,4,Beginner,3.5,0.3333333333333333,23,Female,2,1,0,0,0
U01399,3,3,74.39,24.796666666666667,Cybersecurity,3,Advanced,3.1666666666666665,0.5,20,Male,2,0,1,2,1
U01400,4,4,323.91,80.9775,Finance,3,Beginner,3.975,0.0,21,Female,5,1,0,0,0
U01401,6,6,596.01,99.335,Web Development,5,Beginner,3.6666666666666665,0.2,19,Female,7,1,0,1,0
U01402,3,3,354.78999999999996,118.26333333333332,AI/ML,3,Advanced,4.0,1.0,19,Female,0,0,0,3,0
U01403,3,3,247.51,82.50333333333333,Data Science,3,Beginner,3.8666666666666667,0.0,27,Male,3,1,1,2,2
U01404,3,3,447.44,149.14666666666668,AI/ML,3,Intermediate,3.1999999999999997,0.0,18,Female,0,2,0,0,0
U01405,5,5,275.44,55.088,Business,5,Beginner,3.38,0.3333333333333333,35,Male,1,1,1,1,2
U01406,3,3,121.59,40.53,AI/ML,3,Intermediate,3.6,0.0,21,Female,0,2,0,2,1
U01407,4,4,416.74,104.185,Marketing,3,Beginner,3.45,0.3333333333333333,34,Female,6,1,0,0,0
U01408,4,4,353.90999999999997,88.47749999999999,Data Science,4,Beginner,3.8,0.0,18,Male,3,1,1,0,2
U01409,3,3,480.57,160.19,AI/ML,1,Advanced,3.6,2.0,31,Male,0,0,1,3,3
U01410,4,4,676.4000000000001,169.10000000000002,Cybersecurity,4,Intermediate,3.425,0.5,17,Male,2,2,1,0,2
U01411,3,3,256.84000000000003,85.61333333333334,Cybersecurity,2,Beginner,3.0666666666666664,0.0,21,Male,2,1,1,0,2
U01412,4,4,382.47,95.6175,Business,4,Advanced,3.35,1.0,16,Male,1,0,1,3,2
U01413,5,5,303.96999999999997,60.794,Data Science,4,Intermediate,3.44,0.5,24,Male,3,2,1,0,2
U01414,4,4,346.62,86.655,Data Science,4,Advanced,4.175000000000001,0.6666666666666666,35,Female,3,0,0,3,1
U01415,8,8,616.84,77.105,Cybersecurity,5,Beginner,4.0,0.16666666666666666,18,Male,2,1,1,1,2
U01416,4,4,298.2,74.55,Cybersecurity,3,Advanced,3.3,1.0,22,Female,2,0,0,3,0
U01417,5,5,452.25,90.45,Data Science,4,Advanced,3.5200000000000005,0.6666666666666666,26,Female,3,0,0,1,0
U01418,3,3,291.73,97.24333333333334,Business,3,Advanced,3.9666666666666663,1.0,20,Female,1,0,0,3,0
U01419,2,2,210.17000000000002,105.08500000000001,AI/ML,2,Advanced,3.85,2.0,34,Female,0,0,0,3,3
U01420,4,4,419.28,104.82,Web Development,3,Advanced,4.4,1.5,34,Female,7,0,0,3,3
U01421,8,8,606.23,75.77875,Data Science,4,Advanced,3.7125,1.3333333333333333,22,Male,3,0,1,1,0
U01422,4,4,539.13,134.7825,Marketing,3,Intermediate,3.6750000000000003,0.5,16,Male,6,2,1,0,2
U01423,3,3,503.46000000000004,167.82000000000002,Finance,2,Advanced,4.2,2.0,25,Male,5,0,1,3,2
U01424,6,6,595.43,99.23833333333333,Business,6,Beginner,4.05,0.4,28,Female,1,1,0,1,0
U01425,7,7,808.54,115.50571428571428,Design,5,Beginner,4.285714285714286,0.5,25,Female,4,1,0,1,0
U01426,4,4,447.01,111.7525,AI/ML,3,Advanced,4.050000000000001,3.0,24,Male,0,0,1,3,3
U01427,1,1,149.86,149.86,Web Development,1,Intermediate,4.7,0.0,25,Male,7,2,1,0,1
U01428,3,3,306.63,102.21,Finance,2,Beginner,3.4,0.3333333333333333,35,Female,5,1,0,0,1
U01429,6,6,689.6,114.93333333333334,AI/ML,6,Advanced,3.766666666666667,1.3333333333333333,31,Female,0,0,0,1,0
U01430,5,5,620.17,124.03399999999999,AI/ML,5,Advanced,3.44,2.0,19,Female,0,0,0,1,0
U01431,2,2,116.03999999999999,58.019999999999996,Design,2,Advanced,4.35,0.5,34,Female,4,0,0,2,1
U01432,5,5,499.01,99.80199999999999,Business,4,Advanced,3.6799999999999997,0.6666666666666666,17,Female,1,0,0,1,0
U01433,5,5,398.92,79.784,AI/ML,3,Advanced,3.22,1.5,16,Female,0,0,0,3,0
U01434,2,2,174.07,87.035,Data Science,1,Advanced,3.2,0.5,24,Male,3,0,1,2,1
U01435,5,5,375.45,75.09,Design,4,Beginner,3.94,0.0,16,Male,4,1,1,0,2
U01436,3,3,331.51,110.50333333333333,Data Science,3,Advanced,3.6666666666666665,3.0,34,Female,3,0,0,3,3
U01437,5,5,485.75,97.15,Design,4,Intermediate,3.2399999999999998,0.5,33,Female,4,2,0,0,0
U01438,3,3,298.05999999999995,99.35333333333331,Business,3,Advanced,4.3,2.0,30,Female,1,0,0,3,3
U01439,5,4,205.96,41.192,Design,3,Advanced,3.44,0.6666666666666666,22,Male,4,0,1,2,2
U01440,4,4,249.82,62.455,AI/ML,3,Beginner,4.15,0.0,20,Female,0,1,0,2,1
U01441,5,5,313.83000000000004,62.766000000000005,Finance,4,Beginner,3.8200000000000003,0.2,24,Female,5,1,0,0,0
U01442,4,4,399.79,99.9475,Marketing,3,Beginner,3.725,0.25,34,Female,6,1,0,0,0
U01443,5,5,628.99,125.798,Web Development,4,Beginner,3.9799999999999995,0.0,17,Female,7,1,0,1,0
U01444,4,4,650.21,162.5525,Cybersecurity,2,Advanced,4.25,2.0,29,Male,2,0,1,3,2
U01445,2,2,282.89,141.445,AI/ML,2,Beginner,3.75,0.0,29,Male,0,1,1,0,2
U01446,2,2,138.2,69.1,Data Science,2,Advanced,3.5,0.5,32,Female,3,0,0,2,1
U01447,4,4,484.46999999999997,121.11749999999999,Business,4,Intermediate,3.425,0.0,17,Female,1,2,0,0,0
U01448,2,2,218.0,109.0,AI/ML,2,Advanced,3.15,0.5,25,Female,0,0,0,3,1
U01449,3,3,302.03,100.67666666666666,AI/ML,3,Beginner,3.8000000000000003,0.3333333333333333,34,Male,0,1,1,0,2
U01450,4,4,403.4,100.85,AI/ML,4,Advanced,3.825,4.0,16,Female,0,0,0,3,3
U01451,1,1,75.22,75.22,Data Science,1,Advanced,2.6,1.0,17,Male,3,0,1,2,1
U01452,2,2,110.36,55.18,Business,2,Beginner,4.55,0.0,23,Male,1,1,1,2,1
U01453,2,2,181.01999999999998,90.50999999999999,Design,2,Beginner,3.3,0.0,17,Male,4,1,1,2,1
U01454,3,3,233.01,77.67,Data Science,3,Intermediate,4.1000000000000005,1.0,18,Female,3,2,0,0,1
U01455,4,4,487.5,121.875,Cybersecurity,3,Advanced,3.9,3.0,22,Female,2,0,0,3,3
U01456,4,4,674.73,168.6825,Business,4,Advanced,3.65,0.6666666666666666,30,Male,1,0,1,1,2
U01457,3,3,356.32,118.77333333333333,Web Development,2,Beginner,3.6666666666666665,0.0,27,Male,7,1,1,0,2
U01458,3,3,233.07,77.69,AI/ML,3,Intermediate,3.5666666666666664,0.0,24,Male,0,2,1,0,2
U01459,4,4,541.5699999999999,135.39249999999998,Data Science,2,Beginner,3.725,0.25,17,Female,3,1,0,0,0
U01460,4,4,578.3399999999999,144.58499999999998,Business,3,Beginner,4.225,0.25,32,Female,1,1,0,0,0
U01461,4,4,530.8,132.7,Cybersecurity,2,Intermediate,3.15,0.0,16,Male,2,2,1,0,2
U01462,5,5,457.98,91.596,AI/ML,5,Intermediate,4.18,0.5,27,Male,0,2,1,1,2
U01463,4,4,582.84,145.71,Cybersecurity,4,Beginner,3.975,0.3333333333333333,30,Female,2,1,0,0,0
U01464,4,4,396.2,99.05,Data Science,2,Advanced,3.4,3.0,33,Male,3,0,1,3,3
U01465,3,3,205.62,68.54,Data Science,3,Intermediate,3.6,1.0,33,Male,3,2,1,0,2
U01466,4,4,617.91,154.4775,Finance,3,Beginner,3.25,0.0,22,Male,5,1,1,0,2
U01467,6,6,466.46,77.74333333333333,AI/ML,4,Advanced,3.5666666666666664,2.0,19,Female,0,0,0,3,0
U01468,7,7,503.38,71.91142857142857,Data Science,4,Beginner,3.642857142857143,0.25,28,Female,3,1,0,1,0
U01469,4,4,467.67,116.9175,AI/ML,4,Advanced,3.3,1.0,29,Female,0,0,0,3,0
U01470,6,6,237.26,39.54333333333333,Design,3,Beginner,3.9499999999999997,0.25,28,Male,4,1,1,2,2
U01471,3,3,280.04999999999995,93.34999999999998,Cybersecurity,3,Intermediate,3.5666666666666664,1.0,19,Female,2,2,0,0,1
U01472,4,4,366.1,91.525,Data Science,2,Advanced,3.875,4.0,27,Female,3,0,0,3,3
U01473,4,4,491.66,122.915,Marketing,3,Advanced,4.45,1.5,17,Female,6,0,0,3,0
U01474,4,4,358.25,89.5625,Marketing,2,Advanced,3.875,1.0,20,Male,6,0,1,3,1
U01475,6,6,552.47,92.07833333333333,Web Development,3,Advanced,3.966666666666667,0.6666666666666666,20,Male,7,0,1,1,2
U01476,5,5,585.27,117.054,AI/ML,5,Intermediate,3.18,0.0,35,Female,0,2,0,1,0
U01477,4,4,298.39,74.5975,Cybersecurity,4,Advanced,3.85,3.0,17,Female,2,0,0,3,3
U01478,3,3,495.9,165.29999999999998,AI/ML,3,Intermediate,3.4,0.0,35,Female,0,2,0,0,0
U01479,5,5,445.75,89.15,Business,4,Beginner,4.0,0.3333333333333333,25,Female,1,1,0,1,0
U01480,3,3,229.41,76.47,Data Science,2,Advanced,4.0,3.0,20,Female,3,0,0,3,3
U01481,7,7,744.52,106.36,Design,4,Intermediate,3.414285714285714,1.0,20,Male,4,2,1,1,2
U01482,5,5,218.21,43.642,Data Science,4,Advanced,4.279999999999999,1.5,17,Male,3,0,1,3,2
U01483,2,2,156.4,78.2,Web Development,1,Beginner,3.55,0.0,18,Male,7,1,1,2,1
U01484,2,2,102.00999999999999,51.004999999999995,Data Science,2,Beginner,2.8499999999999996,0.0,17,Male,3,1,1,2,1
U01485,4,4,457.58,114.395,AI/ML,3,Intermediate,4.425,0.5,16,Male,0,2,1,0,2
U01486,3,3,292.7,97.56666666666666,Web Development,2,Intermediate,4.1000000000000005,1.0,17,Male,7,2,1,0,2
U01487,2,2,187.24,93.62,Data Science,2,Intermediate,3.0,0.0,17,Female,3,2,0,0,1
U01488,5,5,602.0699999999999,120.41399999999999,Web Development,4,Intermediate,3.34,0.0,27,Male,7,2,1,0,2
U01489,4,4,552.24,138.06,Cybersecurity,3,Beginner,3.75,0.0,27,Male,2,1,1,0,2
U01490,5,5,439.4,87.88,Cybersecurity,4,Beginner,3.94,0.3333333333333333,19,Female,2,1,0,1,0
U01491,6,6,506.08000000000004,84.34666666666668,Web Development,4,Beginner,3.9333333333333336,0.0,17,Female,7,1,0,1,0
U01492,4,4,358.78,89.695,Finance,3,Intermediate,3.45,0.5,23,Female,5,2,0,0,0
U01493,3,3,409.17,136.39000000000001,Design,2,Intermediate,3.733333333333333,0.0,18,Female,4,2,0,0,0
U01494,5,5,421.97,84.394,Business,5,Advanced,3.6,0.6666666666666666,32,Male,1,0,1,1,2
U01495,3,3,366.55999999999995,122.18666666666665,Finance,3,Beginner,3.6333333333333333,0.0,31,Female,5,1,0,0,0
U01496,4,4,556.94,139.235,AI/ML,2,Intermediate,3.625,0.0,22,Female,0,2,0,0,0
U01497,4,4,474.61,118.6525,Design,3,Beginner,4.325,0.3333333333333333,35,Female,4,1,0,0,0
U01498,3,3,248.47,82.82333333333334,AI/ML,2,Beginner,3.766666666666667,0.0,15,Male,0,1,1,2,2
U01499,5,5,465.67,93.134,AI/ML,5,Beginner,3.9799999999999995,0.5,30,Female,0,1,0,1,0
U01500,3,3,387.87,129.29,AI/ML,3,Intermediate,3.6999999999999997,0.0,15,Male,0,2,1,0,2
U01501,4,4,300.55,75.1375,AI/ML,4,Advanced,3.9,3.0,23,Male,0,0,1,3,3
U01502,2,2,109.94999999999999,54.974999999999994,AI/ML,2,Advanced,3.15,1.0,28,Female,0,0,0,2,1
U01503,2,2,94.37,47.185,Marketing,1,Advanced,3.6500000000000004,0.5,30,Female,6,0,0,2,1
U01504,2,2,212.8,106.4,AI/ML,2,Advanced,3.85,1.0,31,Male,0,0,1,3,1
U01505,5,5,302.28999999999996,60.45799999999999,Marketing,4,Beginner,4.14,0.5,35,Male,6,1,1,1,2
U01506,4,4,275.1,68.775,Marketing,3,Advanced,3.5749999999999997,1.0,34,Male,6,0,1,3,1
U01507,5,5,578.1,115.62,Web Development,4,Advanced,3.7600000000000002,4.0,18,Female,7,0,0,3,3
U01508,4,4,473.4,118.35,Web Development,3,Advanced,3.8499999999999996,0.6666666666666666,34,Male,7,0,1,3,2
U01509,4,4,476.74,119.185,Business,4,Advanced,3.775,0.6666666666666666,15,Female,1,0,0,3,0
U01510,2,2,169.32,84.66,Data Science,2,Beginner,3.6,0.0,16,Female,3,1,0,2,1
U01511,6,6,371.75,61.958333333333336,Cybersecurity,4,Beginner,3.3333333333333335,0.2,15,Male,2,1,1,1,2
U01512,4,4,221.93,55.4825,Web Development,3,Advanced,4.075,1.0,19,Male,7,0,1,2,1
U01513,7,7,621.81,88.83,Cybersecurity,4,Advanced,3.942857142857143,4.0,23,Male,2,0,1,3,3
U01514,4,4,452.68,113.17,Marketing,3,Advanced,3.95,0.6666666666666666,25,Male,6,0,1,3,2
U01515,7,7,545.84,77.97714285714287,Design,4,Advanced,3.442857142857143,2.5,35,Female,4,0,0,1,0
U01516,2,2,111.89,55.945,Design,1,Advanced,3.0999999999999996,0.5,19,Male,4,0,1,2,1
U01517,5,5,333.92,66.784,Data Science,4,Advanced,3.8600000000000003,3.0,26,Male,3,0,1,3,3
U01518,2,2,239.6,119.8,Finance,2,Intermediate,3.8,0.0,21,Male,5,2,1,0,2
U01519,5,5,297.03000000000003,59.406000000000006,Marketing,4,Beginner,3.8600000000000003,0.0,16,Male,6,1,1,0,2
U01520,6,6,636.72,106.12,Design,4,Advanced,4.083333333333333,1.5,26,Female,4,0,0,1,0
U01521,6,6,587.76,97.96,Design,3,Beginner,3.6166666666666667,0.5,34,Female,4,1,0,1,0
U01522,2,2,164.01000000000002,82.00500000000001,Design,2,Advanced,4.0,1.0,31,Female,4,0,0,2,1
U01523,2,2,100.94,50.47,Data Science,2,Beginner,2.95,0.0,16,Male,3,1,1,2,1
U01524,5,5,455.95,91.19,Data Science,4,Advanced,4.38,1.5,30,Female,3,0,0,3,3
U01525,8,8,982.11,122.76375,Cybersecurity,7,Intermediate,3.2625,1.0,32,Female,2,2,0,1,0
U01526,2,2,131.72,65.86,Cybersecurity,2,Intermediate,3.5,0.0,20,Male,2,2,1,2,2
U01527,6,6,646.28,107.71333333333332,AI/ML,5,Beginner,3.9166666666666665,0.2,29,Female,0,1,0,1,0
U01528,3,3,336.73,112.24333333333334,Business,3,Advanced,3.9000000000000004,0.5,16,Male,1,0,1,3,2
U01529,3,3,354.45,118.14999999999999,Cybersecurity,3,Beginner,3.766666666666667,0.3333333333333333,19,Female,2,1,0,0,0
U01530,2,2,137.64000000000001,68.82000000000001,Business,2,Intermediate,3.65,0.0,16,Male,1,2,1,2,2
U01531,5,5,593.37,118.674,Web Development,4,Advanced,3.6,1.5,30,Female,7,0,0,1,0
U01532,2,2,293.23,146.615,Design,2,Advanced,3.6,0.5,28,Female,4,0,0,3,1
U01533,4,4,631.52,157.88,AI/ML,4,Beginner,3.55,0.0,16,Female,0,1,0,0,0
U01534,4,4,504.07,126.0175,Design,3,Beginner,4.05,0.3333333333333333,28,Male,4,1,1,0,2
U01535,2,2,73.4,36.7,Cybersecurity,1,Beginner,3.25,0.0,20,Male,2,1,1,2,1
U01536,4,4,313.99,78.4975,Cybersecurity,3,Intermediate,3.75,0.0,33,Female,2,2,0,0,1
U01537,4,3,416.53999999999996,104.13499999999999,Cybersecurity,4,Advanced,3.3,1.0,27,Female,2,0,0,3,0
U01538,4,4,275.03,68.7575,Cybersecurity,4,Beginner,3.65,0.3333333333333333,27,Female,2,1,0,0,0
U01539,3,3,280.89,93.63,Cybersecurity,2,Advanced,3.1,0.5,24,Female,2,0,0,3,1
U01540,3,3,406.03,135.34333333333333,Design,3,Beginner,3.5,0.0,30,Female,4,1,0,0,0
U01541,3,3,388.44,129.48,AI/ML,3,Intermediate,3.366666666666667,1.0,29,Female,0,2,0,0,0
U01542,4,4,316.57,79.1425,Web Development,3,Intermediate,3.775,0.5,18,Female,7,2,0,0,0
U01543,2,2,281.1,140.55,Cybersecurity,2,Advanced,3.8499999999999996,0.5,25,Female,2,0,0,3,1
U01544,3,3,345.71999999999997,115.24,Business,3,Beginner,3.9333333333333336,0.3333333333333333,31,Female,1,1,0,0,0
U01545,3,3,114.75,38.25,Data Science,3,Beginner,2.8333333333333335,0.0,15,Female,3,1,0,2,1
U01546,2,2,205.37,102.685,Data Science,2,Advanced,3.8,0.5,34,Male,3,0,1,2,1
U01547,4,4,516.61,129.1525,AI/ML,4,Intermediate,4.1,0.0,17,Male,0,2,1,0,2
U01548,2,2,116.61,58.305,Finance,2,Advanced,3.3,0.5,35,Female,5,0,0,2,1
U01549,3,3,91.88,30.626666666666665,Cybersecurity,3,Advanced,4.0,1.0,34,Female,2,0,0,2,1
U01550,3,3,360.32,120.10666666666667,AI/ML,3,Beginner,3.466666666666667,0.3333333333333333,16,Male,0,1,1,0,2
U01551,2,2,269.46000000000004,134.73000000000002,Web Development,1,Advanced,3.55,2.0,16,Male,7,0,1,3,3
U01552,3,3,427.80999999999995,142.60333333333332,Data Science,2,Advanced,3.5666666666666664,2.0,32,Male,3,0,1,3,3
U01553,2,2,240.75,120.375,Business,2,Advanced,4.0,1.0,27,Male,1,0,1,3,2
U01554,4,4,285.21,71.3025,Marketing,3,Advanced,3.725,1.0,20,Male,6,0,1,3,1
U01555,5,5,621.71,124.34200000000001,Design,3,Advanced,3.84,0.6666666666666666,23,Female,4,0,0,1,0
U01556,4,4,340.9,85.225,Cybersecurity,3,Intermediate,4.4,0.5,23,Female,2,2,0,0,1
U01557,1,1,26.95,26.95,Marketing,1,Beginner,3.4,0.0,17,Male,6,1,1,2,1
U01558,4,4,586.4200000000001,146.60500000000002,Cybersecurity,3,Intermediate,3.375,1.0,32,Male,2,2,1,0,2
U01559,2,2,312.14,156.07,AI/ML,2,Advanced,3.05,0.5,19,Male,0,0,1,3,1
U01560,4,4,399.04999999999995,99.76249999999999,Web Development,3,Advanced,4.35,3.0,24,Male,7,0,1,3,3
U01561,3,3,234.84,78.28,Cybersecurity,2,Intermediate,4.0,0.0,32,Male,2,2,1,0,2
U01562,5,5,653.61,130.722,Finance,4,Advanced,3.46,1.0,18,Female,5,0,0,1,0
U01563,2,2,65.82000000000001,32.910000000000004,Design,2,Beginner,3.7,0.0,35,Female,4,1,0,2,1
U01564,6,6,699.6700000000001,116.61166666666668,AI/ML,4,Advanced,3.75,0.6666666666666666,28,Female,0,0,0,1,0
U01565,3,3,115.01,38.336666666666666,AI/ML,3,Intermediate,3.8333333333333335,1.0,32,Male,0,2,1,2,2
U01566,3,3,132.70999999999998,44.23666666666666,AI/ML,3,Beginner,4.133333333333334,0.0,29,Male,0,1,1,2,2
U01567,6,6,473.51,78.91833333333334,AI/ML,6,Advanced,3.9333333333333336,2.0,22,Male,0,0,1,1,0
U01568,2,2,237.56,118.78,AI/ML,2,Advanced,4.2,1.0,26,Female,0,0,0,3,1
U01569,3,3,121.98,40.660000000000004,AI/ML,2,Intermediate,4.266666666666667,0.0,35,Male,0,2,1,2,1
U01570,8,8,968.6999999999999,121.08749999999999,Cybersecurity,5,Advanced,3.375,1.3333333333333333,31,Male,2,0,1,1,0
U01571,2,2,215.51000000000002,107.75500000000001,Design,2,Advanced,2.95,0.5,19,Male,4,0,1,2,1
U01572,3,3,252.97,84.32333333333334,Marketing,2,Beginner,3.266666666666667,0.0,29,Female,6,1,0,0,1
U01573,5,5,319.61,63.922000000000004,Cybersecurity,4,Beginner,4.18,0.25,18,Female,2,1,0,0,0
U01574,4,4,321.0,80.25,Cybersecurity,4,Beginner,4.025,0.25,17,Male,2,1,1,0,2
U01575,7,7,885.1600000000001,126.45142857142858,Design,5,Intermediate,3.4857142857142853,1.0,15,Female,4,2,0,1,0
U01576,1,1,75.9,75.9,Web Development,1,Intermediate,4.2,0.0,35,Male,7,2,1,2,2
U01577,2,2,251.42000000000002,125.71000000000001,Data Science,2,Advanced,3.1500000000000004,1.0,30,Male,3,0,1,3,1
U01578,5,5,392.05,78.41,Design,4,Beginner,3.62,0.25,26,Male,4,1,1,1,2
U01579,2,2,171.91000000000003,85.95500000000001,Finance,2,Advanced,4.050000000000001,0.5,31,Male,5,0,1,2,1
U01580,6,6,753.64,125.60666666666667,AI/ML,4,Beginner,3.75,0.4,15,Female,0,1,0,1,0
U01581,3,3,422.13,140.71,Web Development,2,Intermediate,3.6999999999999997,1.0,30,Male,7,2,1,0,2
U01582,3,3,343.59000000000003,114.53000000000002,Data Science,2,Advanced,4.166666666666667,1.0,16,Male,3,0,1,3,2
U01583,4,4,553.97,138.4925,AI/ML,4,Advanced,3.75,1.0,30,Female,0,0,0,3,0
U01584,8,8,824.0899999999999,103.01124999999999,Finance,6,Intermediate,3.6375,0.6666666666666666,32,Male,5,2,1,1,2
U01585,7,7,541.06,77.2942857142857,Web Development,6,Advanced,3.9,1.5,27,Male,7,0,1,1,0
U01586,5,5,556.5600000000001,111.31200000000001,AI/ML,4,Advanced,4.12,1.5,27,Male,0,0,1,3,2
U01587,2,2,230.59000000000003,115.29500000000002,Design,2,Advanced,3.4000000000000004,0.5,27,Male,4,0,1,2,2
U01588,3,3,399.45,133.15,Cybersecurity,2,Advanced,3.033333333333333,0.5,32,Male,2,0,1,3,2
U01589,3,3,209.58,69.86,Data Science,3,Beginner,3.1999999999999997,0.3333333333333333,16,Female,3,1,0,2,1
U01590,5,5,660.51,132.102,Business,4,Intermediate,3.16,0.5,33,Male,1,2,1,1,2
U01591,2,2,221.3,110.65,AI/ML,2,Advanced,4.4,0.5,32,Female,0,0,0,2,1
U01592,1,1,91.41,91.41,Cybersecurity,1,Beginner,3.0,0.0,33,Male,2,1,1,2,1
U01593,5,5,423.82,84.764,Design,4,Intermediate,3.96,0.5,34,Male,4,2,1,0,2
U01594,3,3,374.78999999999996,124.92999999999999,AI/ML,3,Intermediate,3.8333333333333335,1.0,35,Male,0,2,1,0,2
U01595,5,5,454.40000000000003,90.88000000000001,Web Development,4,Advanced,3.7600000000000002,1.0,15,Male,7,0,1,1,2
U01596,3,3,218.36,72.78666666666668,Cybersecurity,3,Advanced,4.033333333333333,1.0,22,Male,2,0,1,2,1
U01597,5,5,501.26,100.252,AI/ML,5,Advanced,3.5799999999999996,1.5,21,Female,0,0,0,1,0
U01598,4,4,265.19,66.2975,Cybersecurity,4,Beginner,3.725,0.3333333333333333,30,Female,2,1,0,0,0
U01599,2,2,163.94,81.97,Design,2,Advanced,3.9,0.5,29,Female,4,0,0,2,1
U01600,7,7,892.11,127.44428571428571,Design,4,Advanced,3.9,1.3333333333333333,29,Female,4,0,0,1,0
U01601,4,4,387.14,96.785,Data Science,4,Advanced,3.825,0.6666666666666666,23,Female,3,0,0,3,0
U01602,2,2,128.67000000000002,64.33500000000001,Data Science,2,Advanced,4.65,0.5,31,Female,3,0,0,2,1
U01603,5,5,416.35,83.27000000000001,Web Development,4,Advanced,3.2,1.5,32,Male,7,0,1,3,2
U01604,3,3,297.21,99.07,Data Science,2,Advanced,4.066666666666666,0.5,31,Female,3,0,0,2,1
U01605,5,5,517.28,103.45599999999999,Web Development,4,Advanced,3.7600000000000002,2.0,18,Male,7,0,1,1,2
U01606,3,3,533.36,177.78666666666666,Data Science,2,Beginner,4.0,0.0,17,Female,3,1,0,0,0
U01607,4,4,323.71000000000004,80.92750000000001,Cybersecurity,3,Intermediate,3.275,0.5,25,Male,2,2,1,0,2
U01608,4,4,462.73,115.6825,Business,2,Beginner,3.6000000000000005,0.25,15,Female,1,1,0,0,0
U01609,2,2,157.89,78.945,Cybersecurity,2,Advanced,4.3,0.5,15,Male,2,0,1,2,2
U01610,4,4,447.69000000000005,111.92250000000001,Finance,2,Advanced,3.15,2.0,31,Male,5,0,1,3,3
U01611,3,3,251.13,83.71,Data Science,3,Advanced,4.133333333333334,2.0,27,Male,3,0,1,3,3
U01612,4,4,384.3,96.075,AI/ML,4,Advanced,3.8,1.0,29,Male,0,0,1,3,2
U01613,3,3,377.78,125.92666666666666,AI/ML,3,Advanced,4.2,0.5,25,Male,0,0,1,3,2
U01614,3,3,465.86,155.28666666666666,Business,3,Advanced,4.466666666666667,0.5,17,Male,1,0,1,3,2
U01615,5,5,309.8,61.96,AI/ML,5,Beginner,3.62,0.25,29,Male,0,1,1,1,2
U01616,3,3,283.03,94.34333333333332,AI/ML,3,Beginner,4.0,0.0,20,Male,0,1,1,0,2
U01617,5,5,636.8399999999999,127.36799999999998,AI/ML,5,Advanced,3.6400000000000006,0.6666666666666666,21,Male,0,0,1,1,2
U01618,7,7,938.26,134.03714285714287,Data Science,3,Beginner,3.2285714285714286,0.5,15,Female,3,1,0,1,0
U01619,3,3,84.45,28.150000000000002,AI/ML,3,Intermediate,4.3,0.0,20,Female,0,2,0,2,1
U01620,5,5,669.26,133.852,Business,4,Advanced,4.18,1.0,19,Female,1,0,0,1,0
U01621,2,2,174.73,87.365,AI/ML,2,Advanced,3.75,1.0,16,Female,0,0,0,2,1
U01622,8,8,844.27,105.53375,Design,4,Beginner,4.1625,0.2,15,Female,4,1,0,1,0
U01623,4,4,512.2,128.05,AI/ML,4,Intermediate,3.65,0.5,23,Male,0,2,1,0,2
U01624,2,2,353.86,176.93,Business,2,Beginner,3.05,0.0,34,Female,1,1,0,0,0
U01625,3,3,212.49,70.83,Data Science,2,Intermediate,3.3333333333333335,0.0,33,Female,3,2,0,0,1
U01626,7,7,869.52,124.21714285714286,Cybersecurity,5,Intermediate,3.8428571428571425,2.0,26,Female,2,2,0,1,0
U01627,8,8,628.74,78.5925,Marketing,5,Advanced,3.925,0.8,23,Female,6,0,0,1,0
U01628,4,4,566.37,141.5925,Business,4,Beginner,3.1750000000000003,0.3333333333333333,26,Male,1,1,1,0,2
