UserID,CourseID,TransactionDate,Amount
U01513,C0176,2024-02-20,191.32
U01513,C0162,2024-07-31,182.84
U01514,C0095,2023-03-08,74.18
U01514,C0109,2024-08-27,135.41
U01514,C0079,2023-12-23,74.39
U01514,C0160,2024-03-11,168.7
U01515,C0065,2023-04-24,8.82
U01515,C0123,2023-03-02,153.83
U01515,C0028,2024-06-10,24.53
U01515,C0036,2023-08-01,5.33
U01515,C0119,2024-02-27,110.77
U01515,C0112,2023-04-13,89.87
U01515,C0001,2023-10-10,152.69
U01516,C0042,2024-06-12,8.52
U01516,C0109,2023-01-14,103.37
U01517,C0172,2024-08-29,6.1
U01517,C0094,2023-04-21,194.84
U01517,C0115,2024-12-22,12.16
U01517,C0028,2023-03-28,39.1
U01517,C0038,2023-02-13,81.72
U01518,C0014,2024-12-30,45.84
U01518,C0119,2023-03-23,193.76
U01519,C0074,2023-11-04,39.9
U01519,C0093,2024-02-15,35.0
U01519,C0136,2024-12-21,39.31
U01519,C0071,2023-01-18,113.03
U01519,C0126,2023-07-06,69.79
U01520,C0174,2023-09-17,99.23
U01520,C0091,2023-07-29,24.1
U01520,C0115,2023-01-06,66.75
U01520,C0110,2024-11-18,160.73
U01520,C0181,2023-07-25,121.39
U01520,C0153,2023-06-10,164.52
U01521,C0113,2023-12-28,117.03
U01521,C0066,2024-06-21,48.11
U01521,C0112,2023-05-22,139.9
U01521,C0101,2024-05-01,3.8
U01521,C0039,2023-02-28,195.96
U01521,C0021,2024-02-17,82.96
U01522,C0085,2024-08-26,4.99
U01522,C0161,2023-03-11,159.02
U01523,C0151,2024-11-13,93.47
U01523,C0125,2023-09-16,7.47
U01524,C0068,2024-07-19,13.59
U01524,C0150,2024-07-30,151.46
U01524,C0061,2024-12-25,126.21
U01524,C0140,2023-10-04,114.83
U01524,C0197,2023-11-19,49.86
U01525,C0017,2023-02-08,161.57
U01525,C0082,2023-11-01,129.32
U01525,C0045,2024-09-04,164.34
U01525,C0011,2024-02-09,156.67
U01525,C0066,2024-06-25,197.94
U01525,C0157,2024-10-16,44.74
U01525,C0156,2023-03-08,39.73
U01525,C0129,2024-08-27,87.8
U01526,C0107,2024-09-09,111.31
U01526,C0098,2023-10-27,20.41
U01527,C0026,2024-05-11,95.98
U01527,C0039,2023-09-30,49.65
U01527,C0056,2023-06-28,152.44
U01527,C0125,2024-03-23,36.6
U01527,C0074,2024-12-06,193.41
U01527,C0013,2024-11-16,118.2
U01528,C0146,2024-04-01,161.4
U01528,C0030,2023-03-10,142.3
U01528,C0157,2023-09-28,33.03
U01529,C0170,2023-08-08,93.45
U01529,C0036,2024-06-11,92.15
U01529,C0007,2024-07-07,168.85
U01530,C0106,2023-06-12,132.15
U01530,C0015,2024-11-06,5.49
U01531,C0161,2023-08-29,73.88
U01531,C0067,2024-12-19,150.19
U01531,C0025,2024-08-08,102.59
U01531,C0140,2024-05-31,176.99
U01531,C0022,2024-08-21,89.72
U01532,C0029,2024-03-31,192.5
U01532,C0022,2024-07-04,100.73
U01533,C0075,2023-03-14,194.1
U01533,C0170,2024-02-13,178.83
U01533,C0131,2023-11-08,107.02
U01533,C0008,2023-06-14,151.57
U01534,C0092,2023-08-27,114.22
U01534,C0134,2024-03-26,194.5
U01534,C0132,2024-01-18,87.53
U01534,C0189,2023-01-12,107.82
U01535,C0007,2024-07-07,9.36
U01535,C0067,2024-04-30,64.04
U01536,C0047,2023-03-29,59.91
U01536,C0049,2024-02-17,18.3
U01536,C0098,2024-10-25,133.6
U01536,C0145,2023-06-11,102.18
U01537,C0152,2024-11-17,84.69
U01537,C0070,2024-05-31,30.09
U01537,C0043,2024-02-06,115.72
U01537,C0154,2024-11-17,186.04
U01538,C0163,2024-08-25,70.93
U01538,C0013,2024-12-31,23.58
U01538,C0069,2023-04-01,158.02
U01538,C0012,2024-03-09,22.5
U01539,C0127,2023-09-12,35.41
U01539,C0142,2023-10-18,134.84
U01539,C0165,2024-12-08,110.64
U01540,C0186,2023-04-20,155.81
U01540,C0097,2024-04-16,116.21
U01540,C0091,2024-11-05,134.01
U01541,C0075,2024-09-11,185.25
U01541,C0164,2024-12-19,127.93
U01541,C0012,2024-09-16,75.26
U01542,C0185,2023-01-27,53.13
U01542,C0068,2024-06-07,62.48
U01542,C0157,2023-03-08,88.79
U01542,C0110,2023-06-06,112.17
U01543,C0037,2023-12-31,116.0
U01543,C0041,2023-09-06,165.1
U01544,C0139,2023-01-01,100.51
U01544,C0140,2024-08-10,192.03
U01544,C0033,2023-08-16,53.18
U01545,C0179,2024-09-20,8.22
U01545,C0129,2024-03-22,27.49
U01545,C0059,2023-09-22,79.04
U01546,C0193,2024-03-31,120.39
U01546,C0135,2023-03-11,84.98
U01547,C0017,2023-08-08,199.74
U01547,C0023,2023-04-26,117.3
U01547,C0077,2023-09-12,71.55
U01547,C0019,2024-09-06,128.02
U01548,C0053,2024-02-22,21.59
U01548,C0183,2023-08-07,95.02
U01549,C0001,2023-09-12,8.76
U01549,C0088,2023-09-18,64.24
U01549,C0048,2024-06-07,18.88
U01550,C0180,2024-01-04,181.29
U01550,C0006,2023-10-13,150.1
U01550,C0043,2024-05-22,28.93
U01551,C0025,2023-11-22,130.06
U01551,C0110,2023-07-17,139.4
U01552,C0146,2023-03-06,94.01
U01552,C0107,2024-05-10,179.32
U01552,C0103,2023-03-08,154.48
U01553,C0067,2024-07-05,114.65
U01553,C0153,2024-07-13,126.1
U01554,C0187,2024-07-18,29.09
U01554,C0001,2023-10-06,15.92
U01554,C0103,2023-10-05,82.74
U01554,C0119,2023-04-18,157.46
U01555,C0160,2023-09-29,109.18
U01555,C0048,2024-09-23,132.63
U01555,C0101,2024-09-24,160.95
U01555,C0161,2023-09-12,139.78
U01555,C0097,2024-08-18,79.17
U01556,C0113,2024-08-03,62.47
U01556,C0080,2023-04-03,65.47
U01556,C0130,2024-08-25,52.24
U01556,C0098,2023-11-18,160.72
U01557,C0032,2024-09-20,26.95
U01558,C0047,2024-05-04,198.94
U01558,C0015,2023-09-10,139.4
U01558,C0176,2024-01-26,177.83
U01558,C0200,2023-02-15,70.25
U01559,C0021,2024-11-30,145.64
U01559,C0109,2023-08-21,166.5
U01560,C0198,2024-03-07,62.88
U01560,C0143,2024-02-25,195.17
U01560,C0102,2024-10-25,25.15
U01560,C0054,2024-06-11,115.85
U01561,C0154,2024-05-12,1.54
U01561,C0015,2023-01-26,118.82
U01561,C0098,2024-10-28,114.48
U01562,C0077,2023-02-18,58.66
U01562,C0136,2024-01-21,199.73
U01562,C0149,2024-11-29,173.04
U01562,C0065,2024-07-24,122.68
U01562,C0046,2024-03-17,99.5
U01563,C0112,2023-06-15,2.87
U01563,C0068,2023-11-15,62.95
U01564,C0126,2024-08-07,90.12
U01564,C0194,2023-11-12,153.6
U01564,C0114,2023-08-15,38.46
U01564,C0088,2024-06-02,161.05
U01564,C0138,2023-01-30,85.03
U01564,C0008,2023-09-06,171.41
U01565,C0104,2024-10-10,36.87
U01565,C0098,2024-03-04,67.3
U01565,C0034,2023-10-24,10.84
U01566,C0086,2023-12-22,45.78
U01566,C0155,2023-02-24,1.83
U01566,C0156,2024-11-22,85.1
U01567,C0031,2024-04-07,85.64
U01567,C0045,2024-05-04,138.79
U01567,C0039,2024-04-30,62.12
U01567,C0076,2023-05-18,152.76
U01567,C0047,2024-09-19,13.47
U01567,C0196,2023-01-29,20.73
U01568,C0182,2023-04-05,74.5
U01568,C0026,2024-05-30,163.06
U01569,C0133,2023-03-03,1.22
U01569,C0164,2024-07-03,3.0
U01569,C0100,2024-04-30,117.76
U01570,C0124,2024-08-14,119.1
U01570,C0183,2024-01-02,88.82
U01570,C0127,2023-01-14,186.2
U01570,C0144,2023-10-07,89.22
U01570,C0033,2024-02-23,158.51
U01570,C0051,2023-06-18,127.72
U01570,C0021,2024-03-11,15.23
U01570,C0045,2023-04-24,183.9
U01571,C0136,2023-08-23,147.08
U01571,C0065,2024-05-05,68.43
U01572,C0179,2024-01-31,173.28
U01572,C0151,2024-06-29,9.62
U01572,C0187,2024-07-21,70.07
U01573,C0044,2023-11-14,25.58
U01573,C0095,2024-11-18,111.5
U01573,C0068,2023-08-27,100.69
U01573,C0132,2023-09-17,72.41
U01573,C0045,2023-10-02,9.43
U01574,C0110,2024-01-12,57.04
U01574,C0066,2024-04-23,67.71
U01574,C0079,2023-05-30,173.97
U01574,C0168,2023-03-20,22.28
U01575,C0040,2024-05-18,136.43
U01575,C0183,2024-09-27,146.69
U01575,C0115,2023-03-28,90.15
U01575,C0074,2024-02-12,152.83
U01575,C0198,2023-09-06,132.9
U01575,C0138,2024-10-22,128.3
U01575,C0158,2023-06-20,97.86
U01576,C0143,2024-07-05,75.9
U01577,C0019,2023-12-29,142.84
U01577,C0122,2024-11-01,108.58
U01578,C0018,2023-09-19,65.79
U01578,C0156,2024-10-12,38.87
U01578,C0100,2024-01-31,121.78
U01578,C0064,2023-08-24,65.0
U01578,C0011,2024-07-12,100.61
U01579,C0160,2023-12-05,169.55
U01579,C0059,2023-11-09,2.36
U01580,C0180,2024-02-10,88.11
U01580,C0163,2024-06-01,57.32
U01580,C0190,2023-03-10,168.51
U01580,C0027,2023-12-20,197.78
U01580,C0132,2023-10-13,50.82
U01580,C0018,2024-11-17,191.1
U01581,C0110,2023-08-04,163.89
U01581,C0014,2024-01-06,137.69
U01581,C0137,2024-05-01,120.55
U01582,C0181,2023-01-16,128.36
U01582,C0142,2024-10-28,151.13
U01582,C0028,2024-11-16,64.1
U01583,C0032,2024-05-29,102.5
U01583,C0038,2023-09-19,174.83
U01583,C0138,2024-01-31,160.78
U01583,C0117,2024-08-04,115.86
U01584,C0136,2023-11-10,198.64
U01584,C0132,2023-11-19,96.25
U01584,C0199,2024-12-20,26.57
U01584,C0040,2024-05-05,20.93
U01584,C0196,2024-04-05,136.2
U01584,C0177,2023-09-17,75.37
U01584,C0154,2023-02-07,162.04
U01584,C0016,2024-09-04,108.09
U01585,C0182,2024-10-26,45.28
U01585,C0065,2024-04-05,32.55
U01585,C0045,2023-08-30,47.65
U01585,C0069,2023-04-16,30.19
U01585,C0034,2023-04-26,197.07
U01585,C0053,2024-11-06,109.94
U01585,C0143,2023-01-31,78.38
U01586,C0146,2023-02-20,142.34
U01586,C0054,2024-07-24,184.82
U01586,C0045,2023-06-21,29.14
U01586,C0133,2023-02-15,163.24
U01586,C0132,2023-01-16,37.02
U01587,C0001,2023-03-06,138.33
U01587,C0005,2024-01-31,92.26
U01588,C0012,2024-10-08,119.37
U01588,C0008,2024-07-25,183.91
U01588,C0131,2024-11-23,96.17
U01589,C0003,2023-10-30,37.87
U01589,C0141,2024-01-28,159.37
U01589,C0022,2023-10-23,12.34
U01590,C0142,2024-10-18,188.68
U01590,C0075,2024-08-26,102.07
U01590,C0082,2023-02-18,157.23
U01590,C0167,2023-10-10,84.23
U01590,C0063,2024-07-17,128.3
U01591,C0080,2024-08-25,63.28
U01591,C0105,2024-11-23,158.02
U01592,C0051,2023-01-18,91.41
U01593,C0047,2024-08-25,75.84
U01593,C0001,2023-03-18,66.28
U01593,C0095,2024-12-06,9.22
U01593,C0072,2024-03-19,194.49
U01593,C0085,2024-11-15,77.99
U01594,C0019,2024-02-07,183.23
U01594,C0004,2023-11-03,173.5
U01594,C0166,2024-12-26,18.06
U01595,C0058,2023-11-28,20.11
U01595,C0073,2024-09-20,163.59
U01595,C0001,2024-08-28,53.77
U01595,C0115,2024-09-25,93.89
U01595,C0139,2024-06-19,123.04
U01596,C0144,2024-03-16,83.94
U01596,C0195,2023-07-27,58.84
U01596,C0050,2023-05-25,75.58
U01597,C0145,2024-09-13,91.82
U01597,C0160,2023-01-16,105.59
U01597,C0104,2024-07-06,86.69
U01597,C0041,2024-07-22,104.01
U01597,C0100,2024-10-12,113.15
U01598,C0175,2024-09-21,14.53
U01598,C0170,2023-02-01,74.2
U01598,C0165,2024-08-28,85.75
U01598,C0125,2024-01-07,90.71
U01599,C0117,2023-01-24,138.64
U01599,C0097,2023-08-31,25.3
U01600,C0034,2024-06-18,115.46
U01600,C0111,2023-07-11,76.03
U01600,C0180,2023-11-06,195.56
U01600,C0196,2024-07-20,170.96
U01600,C0092,2024-08-08,73.71
U01600,C0117,2023-05-23,188.15
U01600,C0162,2024-04-17,72.24
U01601,C0031,2023-10-25,141.21
U01601,C0118,2024-11-18,149.59
U01601,C0125,2024-05-14,59.36
U01601,C0117,2024-09-08,36.98
U01602,C0139,2024-10-22,110.29
U01602,C0173,2023-10-15,18.38
U01603,C0104,2023-06-16,28.18
U01603,C0036,2024-05-03,66.85
U01603,C0112,2024-08-24,14.89
U01603,C0069,2023-02-24,162.23
U01603,C0046,2023-09-28,144.2
U01604,C0034,2023-12-21,136.2
U01604,C0027,2024-01-17,97.22
U01604,C0142,2023-02-16,63.79
U01605,C0033,2024-05-23,166.1
U01605,C0001,2024-12-28,114.9
U01605,C0148,2023-02-20,12.67
U01605,C0037,2024-02-13,43.91
U01605,C0094,2024-12-22,179.7
U01606,C0014,2023-08-05,165.46
U01606,C0118,2023-10-13,169.52
U01606,C0044,2024-04-26,198.38
U01607,C0144,2023-10-14,1.01
U01607,C0157,2023-04-02,97.09
U01607,C0084,2024-10-29,189.06
U01607,C0185,2024-06-13,36.55
U01608,C0184,2023-05-20,198.74
U01608,C0116,2023-03-16,77.9
U01608,C0062,2024-07-09,184.84
U01608,C0024,2024-01-18,1.25
U01609,C0090,2024-10-18,139.6
U01609,C0144,2023-03-02,18.29
U01610,C0001,2023-04-22,196.21
U01610,C0157,2024-11-03,17.23
U01610,C0046,2023-07-10,85.48
U01610,C0119,2023-02-14,148.77
U01611,C0113,2023-05-20,39.92
U01611,C0014,2023-02-03,92.48
U01611,C0146,2024-03-16,118.73
U01612,C0002,2024-10-31,17.32
U01612,C0124,2024-05-31,114.8
U01612,C0066,2023-11-16,112.35
U01612,C0180,2023-12-02,139.83
U01613,C0166,2024-06-18,93.67
U01613,C0037,2024-08-30,111.07
U01613,C0146,2023-08-07,173.04
U01614,C0034,2023-10-13,191.31
U01614,C0153,2023-04-29,82.68
U01614,C0066,2023-04-01,191.87
U01615,C0132,2024-07-05,16.53
U01615,C0037,2023-03-14,7.1
U01615,C0122,2023-12-07,9.08
U01615,C0052,2023-12-27,154.94
U01615,C0080,2024-11-10,122.15
U01616,C0047,2023-10-31,42.67
U01616,C0018,2024-01-04,87.57
U01616,C0120,2024-06-20,152.79
U01617,C0087,2024-02-20,172.41
U01617,C0039,2024-07-12,87.08
U01617,C0108,2024-03-15,89.56
U01617,C0136,2024-08-25,109.59
U01617,C0016,2023-09-15,178.2
U01618,C0129,2024-01-27,184.23
U01618,C0050,2024-10-07,193.81
U01618,C0141,2023-11-02,81.18
U01618,C0078,2023-05-22,108.04
U01618,C0046,2023-12-05,66.8
U01618,C0082,2024-04-01,163.26
U01618,C0059,2023-10-11,140.94
U01619,C0115,2023-12-27,16.01
U01619,C0159,2024-02-11,31.89
U01619,C0086,2024-08-01,36.55
U01620,C0153,2023-11-29,21.43
U01620,C0009,2024-05-20,125.79
U01620,C0139,2023-11-13,146.12
U01620,C0086,2024-11-13,198.02
U01620,C0197,2023-04-15,177.9
U01621,C0022,2024-04-18,155.78
U01621,C0026,2024-02-02,18.95
U01622,C0005,2023-02-25,137.35
U01622,C0037,2023-07-01,33.64
U01622,C0085,2023-01-25,81.22
U01622,C0076,2024-09-27,74.19
U01622,C0181,2023-08-28,63.03
U01622,C0114,2023-10-02,139.73
U01622,C0175,2023-03-27,136.52
U01622,C0100,2023-01-01,178.59
U01623,C0047,2024-01-01,174.38
U01623,C0113,2023-03-02,2.12
U01623,C0081,2024-03-03,151.91
U01623,C0145,2024-12-17,183.79
U01624,C0029,2023-08-08,172.56
U01624,C0087,2023-07-07,181.3
U01625,C0168,2023-09-23,88.03
U01625,C0176,2024-09-24,67.96
U01625,C0151,2024-03-24,56.5
U01626,C0127,2024-04-19,118.99
U01626,C0026,2023-02-20,186.15
U01626,C0196,2024-12-26,148.63
U01626,C0114,2024-11-21,73.23
U01626,C0181,2023-01-29,182.69
U01626,C0049,2024-11-13,150.2
U01626,C0034,2023-03-09,9.63
U01627,C0074,2023-07-28,138.01
U01627,C0174,2024-08-15,23.7
U01627,C0160,2023-10-12,69.64
U01627,C0056,2023-02-02,175.66
U01627,C0078,2024-03-14,9.12
U01627,C0198,2024-09-18,139.75
U01627,C0185,2023-10-19,12.88
U01627,C0004,2024-07-09,59.98
U01628,C0025,2024-09-22,123.32
U01628,C0057,2023-06-28,191.97
U01628,C0168,2024-01-03,69.22
U01628,C0087,2023-09-07,181.86
U01629,C0088,2024-02-02,14.13
U01629,C0038,2023-03-02,81.51
U01629,C0012,2024-05-13,113.88
U01629,C0093,2024-08-14,2.61
U01630,C0147,2024-03-14,188.58
U01631,C0141,2024-03-25,95.5
U01631,C0016,2023-02-15,155.66
U01631,C0019,2023-09-05,199.22
U01631,C0140,2024-05-27,53.41
U01631,C0100,2024-11-27,25.06
U01631,C0184,2023-08-12,132.44
U01632,C0074,2024-01-19,172.38
U01632,C0079,2023-01-22,0.56
U01632,C0149,2024-05-17,91.7
U01632,C0179,2023-06-10,66.83
U01633,C0042,2024-10-10,69.59
U01634,C0127,2023-08-06,197.07
U01635,C0034,2023-10-20,21.15
U01635,C0101,2024-07-04,50.95
U01635,C0048,2024-08-19,12.23
U01636,C0147,2023-06-03,43.77
U01636,C0180,2023-08-15,61.54
U01637,C0018,2024-10-20,179.01
U01637,C0004,2024-03-07,167.79
U01637,C0189,2023-02-17,71.23
U01637,C0009,2023-01-06,127.44
U01637,C0147,2024-07-07,111.16
U01637,C0011,2024-02-28,102.09
U01638,C0039,2024-01-29,78.52
U01638,C0030,2023-08-14,158.92
U01638,C0023,2024-09-23,185.5
U01639,C0174,2023-12-09,150.85
U01639,C0086,2024-07-30,111.3
U01639,C0117,2024-07-10,90.23
U01640,C0048,2024-03-09,62.34
U01640,C0023,2024-02-09,9.29
U01640,C0044,2023-09-04,83.82
U01640,C0152,2023-07-03,159.47
U01640,C0189,2024-12-11,28.29
U01640,C0198,2024-01-14,70.74
U01641,C0066,2024-04-19,177.99
U01641,C0119,2024-12-12,119.17
U01642,C0114,2023-04-28,18.17
U01643,C0042,2024-07-17,1.22
U01643,C0058,2023-07-13,86.29
U01643,C0183,2023-06-22,19.79
U01644,C0186,2024-06-21,157.14
U01644,C0170,2024-06-18,114.57
U01644,C0044,2024-05-15,144.56
U01644,C0018,2024-12-03,73.21
U01644,C0091,2023-04-07,86.75
U01645,C0129,2023-12-07,110.05
U01645,C0112,2023-03-25,146.07
U01645,C0055,2023-11-17,113.8
U01645,C0138,2024-04-19,138.05
U01645,C0096,2024-04-26,33.5
U01646,C0098,2024-12-26,10.07
U01646,C0143,2023-12-14,183.43
U01646,C0133,2024-05-05,107.0
U01646,C0012,2024-12-17,120.77
U01647,C0141,2023-06-08,101.7
U01647,C0097,2024-08-18,95.92
U01647,C0156,2023-06-26,160.74
U01648,C0080,2023-04-09,199.09
U01648,C0014,2023-05-22,33.62
U01648,C0169,2024-05-03,32.5
U01649,C0142,2024-09-21,58.91
U01649,C0055,2023-05-11,125.05
U01650,C0059,2023-09-16,17.74
U01650,C0035,2023-10-13,97.45
U01650,C0170,2023-10-13,130.97
U01650,C0040,2023-05-15,184.91
U01650,C0016,2024-06-21,149.55
U01651,C0093,2024-09-08,142.11
U01651,C0148,2024-12-18,2.04
U01652,C0161,2023-01-14,25.52
U01652,C0189,2024-10-11,41.57
U01653,C0183,2023-06-02,43.8
U01653,C0179,2023-05-15,26.12
U01654,C0092,2023-04-16,48.74
U01654,C0033,2023-07-18,8.29
U01654,C0179,2023-05-14,100.67
U01655,C0013,2024-02-10,39.41
U01655,C0105,2024-11-29,196.87
U01655,C0065,2023-02-28,68.89
U01656,C0060,2024-02-12,180.62
U01656,C0113,2023-04-09,122.22
U01656,C0117,2023-08-18,26.4
U01656,C0118,2023-03-14,136.76
U01656,C0092,2024-10-29,32.38
U01657,C0107,2023-03-17,93.94
U01657,C0175,2024-01-23,173.04
U01657,C0176,2023-02-11,172.12
U01657,C0191,2023-06-12,116.41
U01658,C0056,2023-10-10,13.38
U01658,C0031,2024-02-01,78.38
U01658,C0008,2023-06-04,113.5
U01658,C0068,2023-07-27,187.78
U01658,C0064,2024-03-05,97.37
U01658,C0190,2024-05-28,11.18
U01658,C0139,2024-02-20,111.44
U01659,C0107,2023-02-11,76.63
U01659,C0101,2024-12-18,78.8
U01659,C0118,2023-06-06,16.82
U01660,C0101,2024-08-18,57.39
U01660,C0093,2023-09-18,60.1
U01660,C0016,2023-02-07,88.2
U01660,C0078,2024-03-17,78.3
U01661,C0079,2023-07-13,143.46
U01661,C0155,2024-08-04,83.37
U01662,C0166,2024-09-11,75.39
U01663,C0034,2024-03-20,176.41
U01663,C0044,2023-05-01,17.69
U01663,C0099,2023-05-31,51.15
U01663,C0035,2024-02-25,133.09
U01664,C0190,2023-09-30,134.7
U01664,C0088,2023-04-14,135.84
U01664,C0168,2024-06-09,127.25
U01664,C0143,2023-02-10,106.76
U01664,C0179,2024-05-19,189.83
U01664,C0083,2024-08-31,190.07
U01665,C0190,2024-10-16,48.02
U01665,C0160,2023-11-15,181.49
U01665,C0105,2024-12-29,16.93
U01665,C0038,2024-09-07,114.18
U01666,C0057,2023-12-13,161.0
U01666,C0052,2023-05-18,144.03
U01666,C0144,2023-10-16,189.45
U01667,C0048,2023-09-24,189.85
U01667,C0094,2023-02-05,161.78
U01667,C0171,2023-09-04,15.51
U01667,C0015,2024-12-24,166.89
U01667,C0137,2024-11-15,105.8
U01667,C0061,2024-02-20,5.6
U01667,C0058,2023-10-01,73.96
U01667,C0063,2024-04-23,155.67
U01668,C0177,2023-10-03,99.88
U01668,C0145,2024-04-09,80.28
U01668,C0173,2024-12-30,178.98
U01669,C0069,2023-07-24,72.1
U01669,C0185,2023-09-03,87.32
U01669,C0198,2024-07-31,94.44
U01669,C0163,2023-10-05,78.61
U01669,C0086,2024-08-31,155.38
U01670,C0017,2023-10-15,25.29
U01670,C0111,2023-07-01,68.65
U01670,C0054,2024-01-14,4.43
U01671,C0003,2023-11-10,101.61
U01671,C0147,2023-12-16,37.07
U01671,C0086,2024-02-13,119.19
U01671,C0159,2023-11-27,157.31
U01672,C0098,2024-04-02,36.34
U01672,C0102,2023-09-03,2.71
U01672,C0078,2023-10-10,27.34
U01673,C0184,2023-09-30,36.32
U01673,C0151,2023-05-06,186.63
U01673,C0031,2023-10-20,10.53
U01674,C0068,2023-07-20,49.56
U01674,C0167,2023-06-11,188.19
U01674,C0140,2023-04-30,60.2
U01674,C0150,2023-11-21,177.23
U01675,C0015,2024-02-27,44.0
U01675,C0116,2024-04-13,45.2
U01675,C0146,2024-11-28,180.73
U01676,C0166,2024-12-03,146.17
U01677,C0136,2023-05-04,15.88
U01677,C0092,2024-07-16,89.33
U01677,C0043,2024-07-24,56.17
U01677,C0037,2023-06-10,41.82
U01678,C0169,2024-06-01,159.5
U01678,C0072,2023-09-23,53.41
U01678,C0190,2024-11-27,130.1
U01678,C0046,2024-11-26,99.61
U01678,C0111,2023-04-26,99.44
U01679,C0042,2024-12-09,105.81
U01679,C0166,2023-12-16,175.06
U01679,C0174,2023-06-01,44.51
U01679,C0007,2024-03-31,92.56
U01680,C0111,2024-11-29,64.78
U01680,C0103,2023-07-12,39.0
U01681,C0072,2023-03-05,129.14
U01682,C0196,2024-10-06,140.05
U01683,C0113,2023-11-30,129.82
U01683,C0138,2024-11-05,196.82
U01683,C0017,2023-02-07,5.06
U01683,C0007,2023-06-05,96.77
U01683,C0095,2024-11-29,35.64
U01684,C0080,2023-11-24,92.62
U01684,C0048,2023-07-19,23.98
U01685,C0078,2023-08-21,193.53
U01686,C0032,2024-02-12,105.82
U01686,C0197,2024-10-04,138.83
U01686,C0056,2024-05-21,198.69
U01686,C0196,2023-02-05,39.69
U01687,C0160,2023-12-26,141.84
U01687,C0089,2024-06-14,155.11
U01688,C0185,2024-09-07,128.98
U01688,C0007,2024-08-12,145.25
U01689,C0064,2023-12-27,165.45
U01689,C0089,2024-11-06,136.58
U01689,C0033,2023-08-29,29.67
U01689,C0185,2023-06-04,127.99
U01689,C0096,2024-03-29,45.37
U01689,C0158,2024-09-22,38.02
U01690,C0156,2024-01-08,170.57
U01690,C0045,2024-12-08,138.7
U01690,C0001,2023-08-16,156.37
U01690,C0074,2023-08-19,25.84
U01691,C0023,2023-02-05,93.91
U01691,C0130,2023-04-04,181.48
U01691,C0090,2024-07-18,195.22
U01692,C0048,2024-02-03,121.43
U01693,C0031,2024-01-26,7.71
U01693,C0196,2023-01-15,98.28
U01693,C0130,2023-06-09,79.29
U01693,C0041,2023-12-29,128.96
U01693,C0052,2024-07-20,44.45
U01694,C0174,2024-11-13,158.75
U01694,C0144,2024-10-07,86.95
U01694,C0162,2024-12-25,152.41
U01694,C0047,2024-06-30,171.91
U01694,C0181,2024-02-17,95.7
U01694,C0023,2023-11-29,88.52
U01694,C0127,2023-09-26,26.2
U01695,C0056,2023-05-26,190.46
U01695,C0177,2024-12-30,101.67
U01695,C0040,2024-10-11,21.23
U01696,C0065,2024-11-17,171.61
U01696,C0040,2024-08-02,30.86
U01696,C0089,2024-11-11,198.16
U01696,C0144,2024-10-08,172.05
U01697,C0091,2023-02-28,75.41
U01697,C0104,2024-09-24,198.58
U01698,C0096,2024-02-03,48.45
U01698,C0168,2024-10-12,158.07
U01698,C0013,2024-05-05,172.9
U01699,C0166,2023-02-26,54.31
U01699,C0030,2024-12-01,158.6
U01699,C0137,2023-10-10,20.91
U01700,C0125,2023-08-23,171.35
U01700,C0172,2023-11-09,154.43
U01700,C0081,2024-10-30,112.34
U01701,C0169,2023-08-14,154.95
U01701,C0019,2023-06-28,80.26
U01702,C0074,2024-02-13,45.85
U01702,C0170,2024-04-29,131.37
U01703,C0081,2024-05-02,9.01
U01703,C0188,2023-11-23,50.29
U01703,C0071,2023-03-16,159.86
U01704,C0169,2023-03-15,15.5
U01704,C0018,2024-11-20,68.44
U01704,C0095,2024-03-14,54.32
U01704,C0023,2024-08-06,186.67
U01704,C0110,2023-04-04,115.25
U01704,C0185,2024-01-20,118.49
U01704,C0069,2023-08-05,118.19
U01705,C0128,2024-05-03,160.69
U01705,C0092,2023-05-21,3.63
U01705,C0048,2023-06-22,86.92
U01705,C0016,2023-06-12,133.33
U01706,C0167,2023-04-09,27.19
U01706,C0128,2024-11-08,17.96
U01707,C0052,2024-03-16,181.19
U01707,C0147,2024-09-27,80.71
U01707,C0063,2024-06-28,113.31
U01708,C0010,2023-08-09,14.84
U01708,C0145,2024-03-12,98.11
U01708,C0134,2024-05-10,46.26
U01708,C0122,2024-09-08,197.02
U01709,C0113,2024-02-03,134.99
U01709,C0167,2023-01-29,92.08
U01710,C0148,2024-09-28,95.03
U01710,C0136,2024-07-11,84.07
U01710,C0137,2023-08-31,168.13
U01711,C0162,2023-04-29,120.52
U01711,C0176,2024-10-07,153.99
U01711,C0147,2023-12-03,61.75
U01711,C0179,2023-02-01,190.76
U01711,C0178,2024-11-19,145.02
U01711,C0080,2024-08-15,127.39
U01711,C0052,2023-07-06,46.63
U01712,C0041,2024-08-23,13.85
U01712,C0031,2023-01-25,154.92
U01713,C0097,2024-10-17,91.22
U01713,C0070,2023-10-18,95.99
U01713,C0073,2024-12-29,9.99
U01713,C0145,2023-05-24,84.17
U01714,C0102,2024-11-12,152.5
U01714,C0079,2024-05-23,80.18
U01714,C0080,2024-08-09,89.57
U01714,C0140,2024-04-05,184.67
U01715,C0023,2024-12-08,198.12
U01715,C0108,2023-09-21,171.58
U01715,C0052,2023-02-03,4.61
U01715,C0099,2023-09-08,70.6
